user_id,id,is_active,payment_status,age,gender,native_language,learning_language,reason,level,tz_region,time_zone,completed_tutorial,main_lesson_id,has_phone,attribution,is_creator,tutor,tutor_accent,previous_experience,messaging_platform,initial_freemodal_seen,had_any_lesson,first_7d_avg_rating,first_7d_pct_ended_early
4116ea24-ac1e-4668-a46a-7d5907d2576b,75417,0,,-1,Female,en,english,Not specified,A1 - Beginner,Asia,Asia/Manila,1,124,0,tiktok,0,Alex,,,,,0,,
990d3cdd-36fc-40c9-9c03-0217f57b79a6,75418,0,,18,Prefer not to say,ar,english,Not specified,A1 - Beginner,Europe,Europe/London,1,124,0,other,0,Alex,,,,,1,0,0
5e94ad53-2963-4c89-b789-3dbc8493c443,75419,0,,45,Male,en,english,Not specified,A2 - Early Intermediate,America,America/Jamaica,1,124,0,facebook,0,Alex,,,,,0,,
31efc5c5-32f0-47cf-992f-91cccbc224f4,75420,0,,37,Female,en,english,Not specified,A2 - Early Intermediate,Asia,Asia/Manila,1,124,0,facebook,0,Alex,,,,,0,,
413cf2bd-701b-4c94-8f0b-1b4bbefc6142,75421,0,,-1,Female,en,english,Not specified,A1 - Beginner,Asia,Asia/Manila,1,124,0,facebook,0,Alex,,,,,1,0,0
8841f5ba-21c1-4f16-9417-a9bb93cd13af,75423,0,,18,Female,en,english,Not specified,A1 - Beginner,Asia,Asia/Manila,1,124,0,tiktok,0,Alex,,,,,1,0,0
645320db-36ef-4ebb-a3a6-373269c546f1,75424,0,,33,Female,en,english,Not specified,A2 - Early Intermediate,Asia,Asia/Manila,1,124,0,facebook,0,Alex,,,,,1,0,0
79e08380-561e-42ba-88f2-4b53b039d5b5,75425,0,,33,Male,en,english,Not specified,A1 - Beginner,Africa,Africa/Cairo,1,124,0,facebook,0,Katy,,,,,0,,
dc5fda4a-fd84-456a-b40b-d185fe442b59,75426,0,expiration,31,Female,tl,english,Not specified,A2 - Early Intermediate,Asia,Asia/Manila,1,124,0,facebook,0,Alex,,,,,1,0,0
148167b1-0799-4185-a8b4-9c5016bd3fd9,75427,0,,-1,Female,en,english,Not specified,A1 - Beginner,Asia,Asia/Manila,1,124,0,facebook,0,Alex,,,,,0,,
cf92c75a-6864-4bd8-abd7-cceb448f7892,75429,0,,20,Prefer not to say,en,english,Not specified,A1 - Beginner,Asia,Asia/Manila,1,124,0,tiktok,0,Alex,,,,,1,0,0
287b448d-930d-4c3b-ba5f-fb48af3abfec,75430,0,,28,Female,en,english,Not specified,A1 - Beginner,Australia,Australia/Sydney,1,124,0,other,0,Alex,,,,,1,0,0
10b0c0b5-deaf-48e0-8835-1d353d31387a,75431,0,,21,Prefer not to say,en,english,Not specified,A1 - Beginner,Asia,Asia/Manila,1,124,0,facebook,0,Alex,,,,,1,0,0
ed73a1ca-d94f-49a5-8d62-ac2998143f2d,75433,0,,30,Male,en,english,Not specified,A2 - Early Intermediate,Asia,Asia/Manila,1,124,0,facebook,0,Alex,,,,,0,,
f3cda8f9-a685-4b13-b69e-55f4bcdaa7cf,75434,0,,18,Female,en,english,Not specified,A1 - Beginner,Asia,Asia/Manila,1,124,0,tiktok,0,Alex,,,,,1,0,0
59a8c792-1014-4655-a0e3-796300a3eb64,75436,0,,36,Male,en,english,Not specified,A1 - Beginner,Asia,Asia/Manila,1,124,0,tiktok,0,Alex,,,,,0,,
99803b18-3283-42a0-be87-dc2c0bd6980d,75437,0,,39,Female,en,english,Not specified,A1 - Beginner,Asia,Asia/Manila,1,124,0,facebook,0,Alex,,,,,1,0,0
2a4de71a-38a3-47c1-84ad-3f28b9aed9bc,75438,0,,40,Female,en,english,Not specified,B1 - Intermediate,Asia,Asia/Manila,1,124,0,facebook,0,Alex,,,,,1,0,0
a6bd1592-e56d-4be7-aa29-cec923e73e82,75439,0,,38,Female,en,english,Not specified,A1 - Beginner,Asia,Asia/Manila,1,124,0,facebook,0,Alex,,,,,1,0,0
be051aee-1acd-412c-8946-ec61af7e398a,75440,0,,31,Female,en,english,Not specified,A1 - Beginner,Asia,Asia/Manila,1,124,0,facebook,0,Alex,,,,,1,0,0
aa83866d-c512-420b-bea5-7263d8afb65e,75441,0,,18,Male,en,english,Not specified,B1 - Intermediate,Africa,Africa/Cairo,1,124,0,other,0,Katy,,,,,1,0,0
844ce4cc-d366-4305-9a3c-b142696a1033,75442,0,,34,Male,en,english,Not specified,A2 - Early Intermediate,Asia,Asia/Manila,1,124,0,facebook,0,Alex,,,,,0,,
0999f28f-3b23-4b9b-8153-b729e8c706ab,75443,0,,25,Female,en,english,Not specified,A2 - Early Intermediate,Asia,Asia/Manila,1,124,0,tiktok,0,Alex,,,,,0,,
36f9f659-4e31-4de4-ac90-f891d6da500b,75444,0,,18,Female,en,english,Not specified,B1 - Intermediate,Asia,Asia/Manila,1,124,0,referral,0,Alex,,,,,0,,
2fb74953-3da2-4f64-adc4-06125029011a,75445,0,,54,Female,en,english,Not specified,A2 - Early Intermediate,Asia,Asia/Manila,1,124,0,tiktok,0,Alex,,,,,1,0,0
250f6d82-9506-4ee2-aae3-4f9bd247e4e7,75446,0,,18,Male,en,english,Not specified,A1 - Beginner,Asia,Asia/Manila,1,124,0,tiktok,0,Alex,,,,,1,0,0
4b43902a-a43b-4899-bd0e-1a0880159f4f,75447,0,,18,Male,en,english,Not specified,A1 - Beginner,Asia,Asia/Manila,1,124,0,tiktok,0,Alex,,,,,1,0,0
412cb68b-2ea5-4272-8777-d0060689a743,75448,0,,50,Male,en,english,Not specified,A1 - Beginner,Asia,Asia/Manila,1,124,0,facebook,0,Alex,,,,,0,,
af3161cd-36e5-44be-81a5-eb018759cf16,75449,0,,40,Female,en,english,Not specified,A1 - Beginner,Asia,Asia/Manila,1,124,0,facebook,0,Alex,,,,,1,0,0
97ea9de5-3956-4b86-9549-b7260a8a0b32,75450,0,,21,Male,en,english,Not specified,B1 - Intermediate,Asia,Asia/Manila,1,124,0,facebook,0,Alex,,,,,1,0,0
a620d614-c3b5-4719-ad4f-d2003b42f348,75451,0,,28,Male,en,english,Not specified,A2 - Early Intermediate,Asia,Asia/Manila,1,124,0,facebook,0,Alex,,,,,1,0,0
beaf7534-8683-4d35-9251-56d80b661c12,75452,0,,37,Female,en,english,Not specified,A2 - Early Intermediate,Asia,Asia/Manila,1,124,0,other,0,Alex,,,,,0,,
44368828-9bac-4370-8b90-8b01b992ada0,75454,0,,54,Male,en,english,Not specified,A1 - Beginner,Asia,Asia/Manila,1,124,0,facebook,0,Alex,,,,,0,,
a3286b5a-d670-4a52-ae28-ec20d8aaae9d,75455,0,,47,Female,en,english,Not specified,A2 - Early Intermediate,Asia,Asia/Manila,1,124,0,facebook,0,Alex,,,,,1,0,0
61e46ff8-cab5-4af9-ae3e-f6652e856b96,75456,0,,28,Male,en,english,Not specified,A1 - Beginner,Asia,Asia/Manila,1,124,0,facebook,0,Alex,,,,,0,,
1c677e95-7695-42fd-bb72-f930e9382cfd,75457,0,,34,Female,en,english,Not specified,A1 - Beginner,Asia,Asia/Manila,1,124,0,facebook,0,Alex,,,,,1,0,0
09b0b25e-f8e1-4b58-bac5-98da072a77f5,75458,0,,18,Male,en,english,Not specified,A1 - Beginner,Asia,Asia/Manila,1,124,0,tiktok,0,Alex,,,,,1,0,0
ac252ce9-2a25-403c-896b-fc5ebe3c80d4,75459,0,,55,Female,en,english,Not specified,A2 - Early Intermediate,Asia,Asia/Manila,1,124,0,facebook,0,Alex,,,,,0,,
beeec357-f0fb-428c-8305-bc43579cab75,75461,0,,43,Female,tl,english,Not specified,A1 - Beginner,Asia,Asia/Manila,1,124,0,facebook,0,Alex,,,,,1,0,0
cbb134cb-9335-446b-a3c3-a077adf59e30,75462,0,,40,Female,en,english,Not specified,A2 - Early Intermediate,Asia,Asia/Manila,1,124,0,facebook,0,Alex,,,,,1,0,0
3f80c91d-5be3-4409-b85a-a77717a3ec11,75463,0,,22,Female,en,english,Not specified,A1 - Beginner,Asia,Asia/Manila,1,124,0,facebook,0,Alex,,,,,1,0,0
4ed41034-3cc2-45c0-a578-d1a9a4f010ee,75466,0,,28,Female,en,english,Not specified,A1 - Beginner,Asia,Asia/Manila,1,124,0,facebook,0,Alex,,,,,1,0,0
da2271fb-9f15-4426-bfee-fa0fe07d15b1,75467,0,,26,Female,en,english,Not specified,A2 - Early Intermediate,Asia,Asia/Manila,1,124,0,tiktok,0,Alex,,,,,0,,
e2569c92-afec-47aa-8ea4-ae1c9a07cf5f,75468,0,,18,Male,en,english,Not specified,A1 - Beginner,Asia,Asia/Manila,1,124,0,other,0,Alex,,,,,1,0,0
12e2f441-5c96-4b6d-bde2-cc0a4900cb25,75470,0,,24,Male,en,english,Not specified,A2 - Early Intermediate,Asia,Asia/Manila,1,124,0,tiktok,0,Alex,,,,,1,0,0
8a911b75-cbec-4fe2-92a6-33164fd82c9e,75471,0,,42,Male,vi,english,Not specified,A1 - Beginner,Asia,Asia/Ho_Chi_Minh,1,124,0,tiktok,0,Alex,,,,,1,0,0
804d0c1c-86a9-450c-bd99-41cc23ac097f,75472,0,,20,Male,en,english,Not specified,A1 - Beginner,Asia,Asia/Manila,1,124,0,facebook,0,Alex,,,,,1,0,0
a24ed7a5-0a6b-420d-ae7a-2642a700d03d,75473,0,,20,Female,en,english,Not specified,A1 - Beginner,Asia,Asia/Manila,1,124,0,tiktok,0,Alex,,,,,0,,
5c37a6b8-4ce0-4297-a308-d53e54f9f2eb,75474,0,,33,Female,en,english,Not specified,A1 - Beginner,Asia,Asia/Manila,1,124,0,facebook,0,Alex,,,,,1,0,0
fc0ba17a-b8d3-42d4-8384-b8a8ec33edb6,75475,0,,35,Female,en,english,Not specified,A1 - Beginner,Asia,Asia/Manila,1,124,0,facebook,0,Alex,,,,,1,0,0
74dbfca2-0a18-461f-94d1-8b0b9fb073ed,75476,0,,64,Male,en,english,Not specified,A2 - Early Intermediate,Asia,Asia/Manila,1,124,0,tiktok,0,Alex,,,,,1,0,0
ded01824-2d90-43be-94c4-c5e5b50b388a,75477,0,,30,Female,en,english,Not specified,A1 - Beginner,Asia,Asia/Manila,1,124,0,facebook,0,Alex,,,,,1,0,0
43d89326-dd2f-4ed2-a6e5-163fa3146f76,75478,0,,-1,Female,en,english,Not specified,A1 - Beginner,Asia,Asia/Manila,1,124,0,facebook,0,Alex,,,,,1,0,0
71663bc5-c6a7-4a9e-b768-9dbb025a8506,75480,0,,24,Male,en,english,Not specified,A1 - Beginner,Asia,Asia/Manila,1,124,0,tiktok,0,Alex,,,,,1,0,0
b991a306-a329-4403-8428-56f285596f77,75481,0,,23,Female,en,english,Not specified,A1 - Beginner,Asia,Asia/Ho_Chi_Minh,1,124,0,facebook,0,Alex,,,,,1,0,0
c3f1aa0b-5082-4b2a-852b-8f8451181e45,75482,0,,25,Female,en,english,Not specified,A1 - Beginner,Asia,Asia/Manila,1,124,0,facebook,0,Alex,,,,,0,,
185e2616-7b34-4e75-8062-2b597512e217,75483,0,,19,Prefer not to say,en,english,Not specified,A1 - Beginner,Asia,Asia/Manila,1,124,0,facebook,0,Alex,,,,,0,,
81eb2f1d-51e6-4e1c-ba59-06d7d8d0991e,75484,0,,36,Male,en,english,Not specified,A1 - Beginner,Asia,Asia/Macau,1,124,0,facebook,0,Alex,,,,,0,,
0b5b8a79-e32d-4674-86cc-e0423d80a2ba,75485,0,,40,Other,en,english,Not specified,A1 - Beginner,Asia,Asia/Manila,1,124,0,facebook,0,Alex,,,,,1,0,0
faa3f14e-70fb-44a5-8002-5f97643cb20f,75486,0,,43,Male,en,english,Not specified,A1 - Beginner,Asia,Asia/Manila,1,124,0,facebook,0,Alex,,,,,0,,
8bbda7de-f168-47e8-acbb-1d5857eccb3e,75487,0,,32,Male,en,english,Not specified,A1 - Beginner,Asia,Asia/Manila,1,124,0,other,0,Alex,,,,,1,0,0
e568b022-3a61-4290-9b1c-e1a86c0218a5,75488,0,,37,Male,en,english,Not specified,A2 - Early Intermediate,Asia,Asia/Singapore,1,124,0,facebook,0,Alex,,,,,1,0,0
501f0b51-0440-473b-88cb-9f7b1ef1b569,75489,0,,18,Female,en,english,Not specified,A1 - Beginner,Asia,Asia/Manila,1,124,0,facebook,0,Alex,,,,,1,0,0
03a35e21-5827-4cc8-a6d6-cdc54439afc2,75490,0,,18,Male,en,english,Not specified,A1 - Beginner,Asia,Asia/Shanghai,1,124,0,tiktok,0,Alex,,,,,0,,
6af03299-a0a3-4782-89e3-c8e6e755108c,75491,0,,53,Female,en,english,Not specified,A2 - Early Intermediate,Asia,Asia/Manila,1,124,0,facebook,0,Alex,,,,,1,0,0
06e5349f-69d5-48dd-96c5-7b4b4619a9a1,75492,0,,23,Female,fr,english,Not specified,A1 - Beginner,America,America/Chicago,1,124,0,tiktok,0,Alex,,,,,1,0,0
160095b3-9a45-49b5-9403-64b65f40ee26,75493,0,,29,Male,en,english,Not specified,A1 - Beginner,Asia,Asia/Manila,1,124,0,facebook,0,Alex,,,,,1,0,0
465f839a-ed7d-4208-bd60-54082a219325,75494,0,,22,Female,en,english,Not specified,A1 - Beginner,Asia,Asia/Manila,1,124,0,tiktok,0,Alex,,,,,1,0,0
68023116-b812-4b7e-8b2d-c5878b52e131,75495,0,,33,Male,en,english,Not specified,A2 - Early Intermediate,Asia,Asia/Manila,1,124,0,facebook,0,Alex,,,,,1,0,0
92cd5b79-24d2-4a7f-9f10-5c7561319a00,75496,0,,22,Female,en,english,Not specified,A2 - Early Intermediate,Asia,Asia/Manila,1,124,0,tiktok,0,Alex,,,,,1,0,0
435b75fc-ad09-4263-ae80-cf3296d5baf8,75497,0,,24,Female,en,english,Not specified,A2 - Early Intermediate,Asia,Asia/Manila,1,124,0,facebook,0,Alex,,,,,1,0,0
828ba728-8c6a-4b1b-8a7c-9a410f268e2c,75498,0,,37,Female,en,english,Not specified,A1 - Beginner,Asia,Asia/Riyadh,1,124,0,tiktok,0,Alex,,,,,1,0,0
2b5b9e54-0ddc-4304-9dce-a43d7bbde765,75499,0,,18,Male,en,english,Not specified,A1 - Beginner,Asia,Asia/Manila,1,124,0,facebook,0,Alex,,,,,1,0,0
63f62fe7-8c80-4c08-aa48-55249b60a5de,75500,0,,18,Female,en,english,Not specified,A1 - Beginner,Asia,Asia/Manila,1,124,0,tiktok,0,Alex,,,,,1,0,0
0f1cdd89-f9f9-42bb-aaf1-a8f34e24e4cc,75501,0,,54,Female,en,english,Not specified,B1 - Intermediate,Asia,Asia/Singapore,1,124,0,facebook,0,Alex,,,,,1,0,0
453a8632-fca7-420e-970b-b546f50a1ddb,75502,0,,50,Female,en,english,Not specified,A1 - Beginner,Asia,Asia/Manila,1,124,0,facebook,0,Alex,,,,,0,,
984ca2ed-50a6-492e-9204-dfc21e6ef8ea,75503,0,,34,Female,en,english,Not specified,B1 - Intermediate,Asia,Asia/Manila,1,124,0,facebook,0,Alex,,,,,1,0,0
dd6a5a51-4945-479c-b973-586e9d1095f3,75504,0,,30,Male,ar,english,Not specified,A1 - Beginner,Africa,Africa/Cairo,1,124,0,referral,0,Katy,,,,,1,0,0
47f0b13f-7b5a-46f8-bd73-a84311e35bc9,75505,0,,25,Female,tl,english,Not specified,B1 - Intermediate,Asia,Asia/Jerusalem,1,124,0,facebook,0,Alex,,,,,1,0,0
edd53946-ebab-48b1-9f0e-9e09658ef2ba,75507,0,,34,Female,en,english,Not specified,A2 - Early Intermediate,Asia,Asia/Manila,1,124,0,facebook,0,Alex,,,,,1,0,0
4fae6c58-415c-4dc2-bf10-356882f2ff45,75510,0,,42,Female,en,english,Not specified,A1 - Beginner,Asia,Asia/Manila,1,124,0,facebook,0,Alex,,,,,1,0,0
01e5c436-f42d-47d3-ad7c-80986a0a6699,75511,0,,18,Male,tl,english,Not specified,A1 - Beginner,Asia,Asia/Manila,1,124,0,tiktok,0,Alex,,,,,1,0,0
c393ff44-da3f-4b65-b152-f2ffda25d99f,75512,0,,40,Male,en,english,Not specified,A2 - Early Intermediate,Asia,Asia/Manila,1,124,0,facebook,0,Alex,,,,,0,,
4e309d68-ac69-4035-a667-320be1ec0a53,75513,0,,26,Female,en,english,Not specified,A1 - Beginner,Asia,Asia/Manila,1,124,0,facebook,0,Alex,,,,,1,0,0
37562dfa-b222-49ad-a283-e90e623ea4f5,75514,0,,37,Male,en,english,Not specified,A1 - Beginner,Asia,Asia/Manila,1,124,0,facebook,0,Alex,,,,,0,,
5a29ffc1-64b0-4d31-9f27-e8b6c6870592,75515,0,,21,Male,en,english,Not specified,A1 - Beginner,Asia,Asia/Manila,1,124,0,other,0,Alex,,,,,1,0,0
7339e0d4-64b4-4afa-9fb2-82a5de2ceff0,75516,0,,18,Female,tl,english,Not specified,A2 - Early Intermediate,Asia,Asia/Manila,1,124,0,tiktok,0,Alex,,,,,1,0,0
226d3919-71b9-49c2-b285-b0f8779c5b5a,75517,0,,44,Prefer not to say,en,english,Not specified,A1 - Beginner,Asia,Asia/Manila,1,124,0,facebook,0,Alex,,,,,1,0,0
b574129a-361d-4be3-848e-4eeafc18b98c,75518,0,,31,Female,en,english,Not specified,B1 - Intermediate,Asia,Asia/Manila,1,124,0,tiktok,0,Alex,,,,,0,,
90940129-aca6-4f3a-ad4e-70ea47ffefe0,75519,0,,49,Male,en,english,Not specified,A1 - Beginner,Asia,Asia/Manila,1,124,0,youtube,0,Alex,,,,,0,,
84b3a8fd-5c42-40e6-9c4f-b61a7ed0a90d,75520,0,,54,Prefer not to say,en,english,Not specified,A2 - Early Intermediate,Asia,Asia/Manila,1,124,0,facebook,0,Alex,,,,,0,,
ee7b46f2-9e2f-4b92-ac10-ab2009114abc,75521,0,,45,Male,en,english,Not specified,A2 - Early Intermediate,Asia,Asia/Manila,1,124,0,facebook,0,Alex,,,,,1,0,0
99d63a6d-1dc4-473c-8385-95189e0c861c,75522,0,,37,Female,en,english,Not specified,A1 - Beginner,Asia,Asia/Manila,1,124,0,facebook,0,Alex,,,,,0,,
f29cf477-d161-447b-bb4b-3da5bc89e9bb,75523,0,expiration,25,Female,tl,english,Not specified,B1 - Intermediate,Asia,Asia/Manila,1,124,0,facebook,0,Alex,,,,,1,0,0
321631b1-8575-4178-a642-437e3c691d64,75524,0,,23,Female,en,english,Not specified,B1 - Intermediate,Asia,Asia/Manila,1,124,0,facebook,0,Alex,,,,,0,,
f397a4c0-d0e9-4dc1-97ef-508daa620cb6,75525,0,,38,Male,en,english,Not specified,A2 - Early Intermediate,Asia,Asia/Manila,1,124,0,facebook,0,Alex,,,,,1,0,0
10669868-42ad-470d-8e00-74c6f17b1d6a,75527,0,,21,Female,en,english,Not specified,A1 - Beginner,Asia,Asia/Manila,1,124,0,facebook,0,Alex,,,,,1,0,0
c20108a4-1ee3-4deb-a10a-731096a023fe,75528,0,,23,Female,en,english,Not specified,A2 - Early Intermediate,Asia,Asia/Manila,1,124,0,tiktok,0,Alex,,,,,1,0,0
522ec292-8204-4b00-9f23-aa35b4c78943,75529,0,,33,Female,en,english,Not specified,A1 - Beginner,Asia,Asia/Manila,1,124,0,facebook,0,Alex,,,,,0,,
e5786f42-025d-46ff-85aa-2e5a4e098f5d,75530,0,,19,Male,en,english,Not specified,A1 - Beginner,Asia,Asia/Manila,1,124,0,facebook,0,Alex,,,,,1,0,0
490daad6-26a8-41f0-bbbe-5ced97f8149a,75531,0,,24,Male,en,english,Not specified,B1 - Intermediate,Asia,Asia/Riyadh,1,124,0,facebook,0,Alex,,,,,1,0,0.5
3361267a-87b5-489d-9a32-f28b88e120b8,75532,0,,37,Male,en,english,Not specified,A1 - Beginner,Pacific,Pacific/Auckland,1,124,0,referral,0,Alex,,,,,1,0,0
2ef15064-b77d-43c7-968f-359843f35220,75533,0,,36,Female,en,english,Not specified,A1 - Beginner,Asia,Asia/Manila,1,124,0,facebook,0,Alex,,,,,1,0,0
50667295-3052-4069-bdbb-8660a357dce0,75534,0,,26,Male,en,english,Not specified,A1 - Beginner,Asia,Asia/Manila,1,124,0,facebook,0,Alex,,,,,1,0,0
cf189690-8aa3-406f-b9c1-67d1a1f953a3,75535,0,,46,Female,en,english,Not specified,A1 - Beginner,Asia,Asia/Manila,1,124,0,facebook,0,Alex,,,,,1,0,0
6b9a403c-7754-45de-bc75-b41d55484cb5,75536,0,,18,Female,en,english,Not specified,A2 - Early Intermediate,Asia,Asia/Manila,1,124,0,tiktok,0,Alex,,,,,1,0,0
b98c0696-c4fe-45c8-a184-d46a841d21f1,75537,0,,30,Female,en,english,Not specified,A1 - Beginner,Asia,Asia/Tokyo,1,124,0,facebook,0,Alex,,,,,0,,
96404c49-6842-473c-9766-39e1ced95b2d,75538,0,,37,Female,en,english,Not specified,A1 - Beginner,Asia,Asia/Manila,1,124,0,facebook,0,Alex,,,,,0,,
b5b0b112-00a9-429a-9e26-e76736668bb7,75539,0,,37,Male,en,english,Not specified,A1 - Beginner,Asia,Asia/Manila,1,124,0,facebook,0,Alex,,,,,0,,
653a1760-3032-4d50-84c0-2fd8854e4a9a,75540,0,expiration,19,Female,en,english,Not specified,A2 - Early Intermediate,Asia,Asia/Manila,1,124,0,referral,0,Alex,,,,,1,0,0
25704839-b145-4dac-832c-a17b1000295b,75541,0,,28,Female,en,english,Not specified,A2 - Early Intermediate,Asia,Asia/Manila,1,124,0,tiktok,0,Alex,,,,,0,,
8bd5bb5e-d99e-4921-8759-fb64980f8754,75542,0,,40,Female,en,english,Not specified,A1 - Beginner,Asia,Asia/Manila,1,124,0,facebook,0,Alex,,,,,1,0,0
cc85c729-e11b-473c-b8cd-17dbdd6ee532,75543,0,,37,Male,th,english,Not specified,A1 - Beginner,Asia,Asia/Bangkok,1,124,0,tiktok,0,Alex,,,,,0,,
8b8f5890-fbbd-456b-818a-b4109949b809,75545,0,,28,Female,en,english,Not specified,A2 - Early Intermediate,Asia,Asia/Manila,1,124,0,facebook,0,Alex,,,,,0,,
65d4d651-117b-4af3-aa08-bcce8b42278b,75546,0,,30,Female,en,english,Not specified,A1 - Beginner,Africa,Africa/Lagos,1,124,0,facebook,0,Katy,,,,,0,,
5c2e08b6-f631-4d14-903b-6c6cf8d13561,75547,0,,38,Prefer not to say,ar,english,Not specified,A1 - Beginner,Africa,Africa/Cairo,1,124,0,tiktok,0,Katy,,,,,1,0,0
51bddbe7-583a-42be-bd44-30c019475f69,75548,0,,24,Female,en,english,Not specified,A2 - Early Intermediate,Asia,Asia/Manila,1,124,0,facebook,0,Alex,,,,,0,,
0de4feeb-d493-4a76-9e56-3f08229ce06f,75549,0,,21,Female,en,english,Not specified,A1 - Beginner,Asia,Asia/Manila,1,124,0,tiktok,0,Alex,,,,,0,,
f4b4d2b0-ef81-4331-8932-bc8dae0e4064,75550,0,,-1,Prefer not to say,fr,english,Not specified,A1 - Beginner,America,America/New_York,1,124,0,other,0,Alex,,,,,1,0,0
1fd3c6c8-6dc8-4537-85a3-ba2ad9bde3a9,75553,0,,57,Prefer not to say,en,english,Not specified,B1 - Intermediate,Asia,Asia/Manila,1,124,0,facebook,0,Alex,,,,,1,0,0
6f8307a9-86ef-4e43-a747-47fcd837e6c3,75554,0,,43,Female,en,english,Not specified,A2 - Early Intermediate,Asia,Asia/Manila,1,124,0,facebook,0,Alex,,,,,0,,
84ffb63f-1dc2-4be2-92d5-d7dba8238e00,75555,0,,53,Female,en,english,Not specified,A2 - Early Intermediate,Asia,Asia/Manila,1,124,0,facebook,0,Alex,,,,,1,0,0
15fc46bc-e363-419c-b09f-24178b1707c3,75556,0,,55,Female,tl,english,Not specified,A1 - Beginner,Asia,Asia/Manila,1,124,0,facebook,0,Alex,,,,,0,,
b6e59604-3de9-47ab-9d7e-aa339e5a92f2,75557,0,,44,Female,en,english,Not specified,A1 - Beginner,Asia,Asia/Manila,1,124,0,facebook,0,Alex,,,,,1,0,0
98c2354a-6323-4fe8-ab49-c854b32928d7,75558,0,,31,Male,en,english,Not specified,A1 - Beginner,Asia,Asia/Manila,1,124,0,facebook,0,Alex,,,,,1,0,0
a336bf0e-cc6a-41e0-bb88-0fed80b35f4c,75560,0,,48,Female,en,english,Not specified,A2 - Early Intermediate,Asia,Asia/Manila,1,124,0,facebook,0,Alex,,,,,0,,
9bb7d159-aa4b-4d8f-b185-a6c9e7b460dc,75561,0,,40,Female,en,english,Not specified,B1 - Intermediate,Asia,Asia/Singapore,1,124,0,facebook,0,Alex,,,,,1,0,0
0ec38f4a-aebd-4d92-af23-11cb9d6cb1d2,75562,0,,23,Male,ar,english,Not specified,B1 - Intermediate,Africa,Africa/Cairo,1,124,0,tiktok,0,Katy,,,,,0,,
92ed8e63-472c-414f-a4f6-9c12ad59c72c,75563,0,,42,Female,en,english,Not specified,A1 - Beginner,Asia,Asia/Manila,1,124,0,facebook,0,Alex,,,,,1,0,0
36c90f36-4522-427d-a49f-e2e54a13770c,75564,0,,48,Female,en,english,Not specified,A2 - Early Intermediate,Asia,Asia/Manila,1,124,0,facebook,0,Alex,,,,,0,,
73b2fad4-20c3-4867-882c-d25817998ddd,75565,0,,45,Female,en,english,Not specified,A2 - Early Intermediate,Asia,Asia/Manila,1,124,0,facebook,0,Alex,,,,,0,,
5fc7e1ec-b32e-412a-917d-946b09b9c285,75567,0,,-1,Female,en,english,Not specified,A2 - Early Intermediate,Asia,Asia/Manila,1,124,0,tiktok,0,Alex,,,,,0,,
429f36e1-eb83-4256-a9e0-dbbf518a797b,75568,0,,25,Male,tl,english,Not specified,B1 - Intermediate,Asia,Asia/Manila,1,124,0,facebook,0,Alex,,,,,1,0,0
f899cc74-a5eb-4c12-824c-359d3b637d02,75569,0,,44,Male,en,english,Not specified,A1 - Beginner,Asia,Asia/Qatar,1,124,0,facebook,0,Alex,,,,,1,0,0
2a99006a-86ca-4eda-9e1f-5af3a8a34c6e,75570,0,,32,Female,en,english,Not specified,A1 - Beginner,Asia,Asia/Manila,1,124,0,facebook,0,Alex,,,,,1,0,0
4be13af4-9b07-4316-a55b-62a40ae5faac,75571,0,,33,Female,en,english,Not specified,A2 - Early Intermediate,Asia,Asia/Riyadh,1,124,0,facebook,0,Alex,,,,,1,0,0
ce215968-2d35-4d0c-9ee6-ff169eb6ee40,75572,0,,40,Female,en,english,Not specified,A2 - Early Intermediate,Asia,Asia/Manila,1,124,0,facebook,0,Alex,,,,,1,0,0
0b43416b-bcf2-428d-bbe2-78df8e60a8f8,75573,0,CANCELED,28,Female,en,english,Not specified,A1 - Beginner,Asia,Asia/Manila,1,124,0,facebook,0,Alex,,,,,1,1.25,0
fb974a79-7865-4e96-adb2-a3692df023b8,75575,0,,21,Female,en,english,Not specified,A1 - Beginner,Asia,Asia/Manila,1,124,0,facebook,0,Alex,,,,,1,0,0
42d70a50-fb8a-48d5-9df0-3d12a5aa5e95,75576,0,,31,Female,en,english,Not specified,A1 - Beginner,Asia,Asia/Manila,1,124,0,facebook,0,Alex,,,,,1,0,0
af70cf92-cbd9-4db6-8fee-194427ed487f,75578,0,,21,Female,en,english,Not specified,A1 - Beginner,Asia,Asia/Manila,1,124,0,facebook,0,Alex,,,,,0,,
aabd26fc-bb1d-4e82-87c7-41a47f4593b1,75579,0,,33,Female,en,english,Not specified,A1 - Beginner,Asia,Asia/Manila,1,124,0,facebook,0,Alex,,,,,1,0,0
d8a41771-1842-4e17-ac56-c6d3a8bf566d,75580,0,,24,Female,en,english,Not specified,A2 - Early Intermediate,Asia,Asia/Manila,1,124,0,facebook,0,Alex,,,,,1,0,0
3337c4e0-f9dc-4000-87e9-b4bbaa3f81da,75581,0,,62,Male,en,english,Not specified,A2 - Early Intermediate,Asia,Asia/Manila,1,124,0,facebook,0,Alex,,,,,0,,
3c742d6b-8d33-4a3c-8296-514d2d36f052,75582,0,,42,Female,en,english,Not specified,A2 - Early Intermediate,Asia,Asia/Manila,1,124,0,facebook,0,Alex,,,,,1,0,0
